model,split,k,rmse,mae,n_test_ratings,train_time_s,predict_time_s,rank_time_s,model_bytes,catalog_coverage,n_covered_items,n_users_scored,n_users_with_relevant,user_coverage,precision_mean,precision_median,precision_std,recall_mean,recall_median,recall_std,hit_rate_mean,hit_rate_median,hit_rate_std,ndcg_mean,ndcg_median,ndcg_std,map_mean,map_median,map_std,novelty_mean,novelty_median,novelty_std,ild_mean,ild_median,ild_std,pop_rank_mean,pop_rank_median,pop_rank_std,head_frac_mean,head_frac_median,head_frac_std,medium_frac_mean,medium_frac_median,medium_frac_std,tail_frac_mean,tail_frac_median,tail_frac_std,rank_mode,family,similarity,mean_center,center_by,min_support,beta,fit_time_s
"IBCF[pearson,raw,k=300]",val,300,1.6321248169244864,1.355808421463668,9596,0.000814333965536207,0.6681815829942934,0.011843333020806313,22653992,0.26694411414982167,449,943,880,0.704135737009544,0.00011363636363636364,0.0,0.0033709993123162106,8.741258741258741e-05,0.0,0.0025930763940893928,0.0011363636363636363,0.0,0.03370999312316211,0.00010771405041994408,0.0,0.0031953151110533417,2.840909090909091e-05,0.0,0.0008427498280790527,7.480279091395976,7.529840378473525,0.2704604234071684,0.7210640736508238,0.7444823365155013,0.12701567269754735,0.7583984309697996,0.765437239738251,0.036339706375078905,0.0010604453870625664,0.0,0.010248481561856506,0.0012725344644750796,0.0,0.014515273405658205,0.9976670201484623,1.0,0.020985978645509593,rating,ibcf,pearson,False,item,3,25.0,0.000814333965536207
"IBCF[pearson,raw,k=300]",val,300,1.6321248169244864,1.355808421463668,9596,0.000814333965536207,0.006883791997097433,0.014462334045674652,22653992,0.20154577883472058,339,943,880,1.0,0.04170454545454546,0.0,0.0710672995931709,0.07829877110097525,0.0,0.17305335864319446,0.3159090909090909,0.0,0.465141265350456,0.06702964373933898,0.0,0.13038221751746096,0.03214263614747246,0.0,0.08931030923261932,2.9267534099367296,2.9364904654486623,0.2284824977438002,0.7195341157425337,0.7301168086863724,0.08733150261948984,0.10277551550830409,0.10184414039262343,0.02538757274264131,0.3502651113467656,0.3,0.17313591277098997,0.5969247083775185,0.6,0.1660745798951838,0.0528101802757158,0.0,0.07799268449464246,score,ibcf,pearson,False,item,3,25.0,0.000814333965536207
"IBCF[pearson,raw,k=300]",val,300,1.6321248169244864,1.355808421463668,9596,0.000814333965536207,0.005956208042334765,0.015017000027000904,22653992,0.24494649227110582,412,943,880,0.9989395546129375,0.04090909090909091,0.0,0.07271175757558103,0.07442299491694102,0.0,0.1662237513259252,0.30454545454545456,0.0,0.4604763549542154,0.06736071026317474,0.0,0.13937153671751898,0.03438169088131886,0.0,0.10407116052715444,2.999243595930106,3.002009815648374,0.2793752073949092,0.7294817490897643,0.7399332908800258,0.08593986006232873,0.111539614038253,0.10981558596073766,0.03359454948054383,0.31558854718981977,0.3,0.17564212903166077,0.6123011664899257,0.6,0.17496528763620156,0.07211028632025451,0.0,0.10145701049708188,affinity,ibcf,pearson,False,item,3,25.0,0.000814333965536207
"IBCF[adjusted_cosine,mc-item,k=5]",val,5,0.9518837915498287,0.7393533200664453,9596,0.07609358296031132,1.4213587919948623,0.019115792005322874,22653992,0.2568370986920333,432,943,880,0.855779427359491,0.004204545454545455,0.0,0.022737638550355734,0.005340913053212318,0.0,0.03653887724347857,0.03636363636363636,0.0,0.1872997258396748,0.005408488140355101,0.0,0.033738582970396114,0.0021635551948051947,0.0,0.019787458114763505,7.417990400259119,8.040857797873253,1.424465286847662,0.705091473050715,0.7211983001784765,0.09490991148810697,0.732757921325172,0.8157644259369423,0.1924973663153914,0.046871686108165424,0.0,0.0965886910451332,0.06171792152704136,0.0,0.09876099184774156,0.8914103923647934,1.0,0.1612070452609871,rating,ibcf,adjusted_cosine,True,item,3,25.0,0.07609358296031132
"IBCF[adjusted_cosine,mc-item,k=5]",val,5,0.9518837915498287,0.7393533200664453,9596,0.07609358296031132,0.00627454201458022,0.017063957988284528,22653992,0.48097502972651607,809,943,880,1.0,0.050795454545454546,0.0,0.08122668165829194,0.09360876183356462,0.0,0.18759544839953735,0.3659090909090909,0.0,0.48195807568755067,0.08730358396448044,0.0,0.15588151523918656,0.04598600535542499,0.0,0.11693865276512594,3.086929784656684,3.0217502811924026,0.6070681981362582,0.7229239208735395,0.7381246629500793,0.09375160442973814,0.13057154915236915,0.11713265913146935,0.07893522885178483,0.3739130434782609,0.4,0.23995368641415424,0.4302226935312832,0.4,0.18329565305028944,0.195864262990456,0.1,0.20088411439379147,score,ibcf,adjusted_cosine,True,item,3,25.0,0.07609358296031132
"IBCF[adjusted_cosine,mc-item,k=5]",val,5,0.9518837915498287,0.7393533200664453,9596,0.07609358296031132,0.006128208013251424,0.01798341702669859,22653992,0.2140309155766944,360,943,880,0.9989395546129375,0.07602272727272728,0.0,0.09801255721280366,0.14935921237794292,0.0,0.2343819009600814,0.49886363636363634,0.0,0.5002830412032219,0.13437860769062787,0.0,0.18757184196273613,0.07345007723207127,0.0,0.14255890947447408,2.4860587448825573,2.4422153074346316,0.3369087798184282,0.6977722015767835,0.7038959670251905,0.08224862500711361,0.06175728606728687,0.05574063057703747,0.03558458206051506,0.6674443266171793,0.7,0.2026641580620547,0.30010604453870626,0.3,0.1763934194468338,0.03244962884411453,0.0,0.07420521093926964,affinity,ibcf,adjusted_cosine,True,item,3,25.0,0.07609358296031132
"IBCF[adjusted_cosine,mc-item,k=10]",val,10,0.9280351982384989,0.7226517014245532,9596,0.0009027079795487225,1.3452480409760028,0.017383167054504156,22653992,0.19976218787158145,336,943,880,0.8441145281018028,0.0029545454545454545,0.0,0.01884968930914781,0.0025788294684260873,0.0,0.017674236007364574,0.026136363636363635,0.0,0.15963148558602816,0.0027828909844235827,0.0,0.01804337277593969,0.0007849025974025974,0.0,0.005680357398448048,7.863106007141443,8.46565054921761,1.1819849087417134,0.7041947808626061,0.7211983001784765,0.09334963206322464,0.7939436645485095,0.875550267697799,0.15854071569311426,0.022799575821845178,0.0,0.07108358406402114,0.03011664899257688,0.0,0.07036971796584966,0.9470837751855781,1.0,0.12098972768665271,rating,ibcf,adjusted_cosine,True,item,3,25.0,0.0009027079795487225
"IBCF[adjusted_cosine,mc-item,k=10]",val,10,0.9280351982384989,0.7226517014245532,9596,0.0009027079795487225,0.005876875016838312,0.0163177500362508,22653992,0.5523186682520809,929,943,880,1.0,0.05193181818181818,0.0,0.08450293603889333,0.09671736805628552,0.0,0.1965145277083391,0.3534090909090909,0.0,0.4783001907795369,0.08547488043505633,0.0,0.14775089209978234,0.04296947651114318,0.0,0.09693500128087974,3.1347412577175073,2.9876580639201977,0.7737742820187349,0.7171293792044063,0.7306858071979598,0.09321188262394065,0.137752802042414,0.11296847114812611,0.10409543397674824,0.3783669141039236,0.4,0.2565463191142739,0.41601272534464473,0.4,0.1892218051854461,0.2056203605514316,0.1,0.24035583160094792,score,ibcf,adjusted_cosine,True,item,3,25.0,0.0009027079795487225
"IBCF[adjusted_cosine,mc-item,k=10]",val,10,0.9280351982384989,0.7226517014245532,9596,0.0009027079795487225,0.006772249995265156,0.015942458005156368,22653992,0.1938168846611177,326,943,880,0.9989395546129375,0.07602272727272728,0.1,0.09696227727521937,0.15216687482747496,0.046536796536796536,0.23622078389933895,0.5011363636363636,1.0,0.5002830412032218,0.1366596313658336,0.06362078819895173,0.1909289436740833,0.07548391422014934,0.01,0.14619852858725255,2.4351203344880146,2.393384207680885,0.32351457005640216,0.6861699488846066,0.6962937638054771,0.08210027619867906,0.05613478065308548,0.049494348602022606,0.03383287574446719,0.6969247083775186,0.7,0.2011144155091284,0.2844114528101803,0.3,0.18234392842613203,0.01866383881230117,0.0,0.0619183459714333,affinity,ibcf,adjusted_cosine,True,item,3,25.0,0.0009027079795487225
"IBCF[adjusted_cosine,mc-item,k=20]",val,20,0.9210215330960759,0.7198065091528237,9596,0.0005993329687044024,1.3562608329812065,0.018141457985620946,22653992,0.17717003567181927,298,943,880,0.8525980911983033,0.0021590909090909095,0.0,0.018034782702141306,0.0019717371223053042,0.0,0.017130461301275705,0.017045454545454544,0.0,0.12951435577752238,0.002172727781837698,0.0,0.017707868840312654,0.0006776131854256854,0.0,0.006191504241180038,8.102763496741918,8.49195398980099,0.9267994809241031,0.7032706290382923,0.7211983001784765,0.08993378325863684,0.8271350374057759,0.8784651992861393,0.1229763981849993,0.013149522799575824,0.0,0.05310872872872976,0.017603393425238603,0.0,0.05743808324388502,0.9692470837751855,1.0,0.09940462589401922,rating,ibcf,adjusted_cosine,True,item,3,25.0,0.0005993329687044024
"IBCF[adjusted_cosine,mc-item,k=20]",val,20,0.9210215330960759,0.7198065091528237,9596,0.0005993329687044024,0.00582537503214553,0.016397457977291197,22653992,0.5784780023781213,973,943,880,1.0,0.054318181818181814,0.0,0.0865440033477871,0.09435627097398958,0.0,0.18754297197441203,0.3625,0.0,0.4809954836483419,0.08713585739804508,0.0,0.1533111714239538,0.04443192125334983,0.0,0.10865800452084488,3.147520202296499,2.977678844947235,0.9171241183947325,0.7163402126470612,0.7233607548012062,0.08718139165933836,0.1409039208722274,0.11106484235574063,0.12484598760117181,0.39946977730646877,0.4,0.27393828029404704,0.3955461293743372,0.4,0.19995034878214676,0.20498409331919407,0.1,0.2594837573745007,score,ibcf,adjusted_cosine,True,item,3,25.0,0.0005993329687044024
"IBCF[adjusted_cosine,mc-item,k=20]",val,20,0.9210215330960759,0.7198065091528237,9596,0.0005993329687044024,0.0058105000061914325,0.01683566701831296,22653992,0.18311533888228299,308,943,880,0.9989395546129375,0.07931818181818182,0.1,0.09707667300980073,0.1582217200707605,0.07019704433497537,0.237034989784696,0.5215909090909091,1.0,0.49981768317385444,0.13866159898502692,0.07336392209936006,0.188039261390567,0.07531909962006689,0.014285714285714285,0.143664679312257,2.403373553457668,2.368906235040525,0.3149085465723544,0.6753580788510137,0.6863893516609387,0.0822089060422984,0.05309368066652241,0.047174301011302794,0.03310185645005926,0.7171792152704135,0.7,0.19684803085962368,0.2675503711558855,0.3,0.17818095169546605,0.015270413573700955,0.0,0.05791957639398723,affinity,ibcf,adjusted_cosine,True,item,3,25.0,0.0005993329687044024
"IBCF[adjusted_cosine,mc-item,k=30]",val,30,0.9224050479312333,0.7215091882383419,9596,0.0008898339583538473,1.3836501250043511,0.01804366597207263,22653992,0.18192627824019025,306,943,880,0.8600212089077413,0.0014772727272727272,0.0,0.016108263746495863,0.001073483755301937,0.0,0.011931547165725297,0.010227272727272727,0.0,0.10066872278329418,0.0013766106054163316,0.0,0.014292742348626718,0.00043145743145743147,0.0,0.00480722577468306,8.153362213099479,8.507154299145494,0.8488201581570455,0.7004428418977241,0.7211983001784765,0.08986850443977903,0.8342769257555752,0.8800713860797144,0.11175937487357214,0.010604453870625663,0.0,0.051453970744806184,0.013997879109225874,0.0,0.04957599407680084,0.9753976670201484,1.0,0.0891647124110751,rating,ibcf,adjusted_cosine,True,item,3,25.0,0.0008898339583538473
"IBCF[adjusted_cosine,mc-item,k=30]",val,30,0.9224050479312333,0.7215091882383419,9596,0.0008898339583538473,0.005813082971144468,0.017139833013061434,22653992,0.5731272294887039,964,943,880,1.0,0.05272727272727273,0.0,0.08881378907697807,0.08673230759379497,0.0,0.1770412675958871,0.34545454545454546,0.0,0.47578665855788943,0.08306282751760279,0.0,0.14903455145279038,0.042023292197771366,0.0,0.10067928700056744,3.1729774468011813,2.9690603391893076,0.986915830083382,0.7161290224744711,0.7250684077853368,0.08850351606042645,0.14449978330577606,0.10969660916121357,0.13540919239848523,0.39798515376458116,0.4,0.2816884408325551,0.39469777306468723,0.4,0.21083568648013384,0.2073170731707317,0.1,0.2679629695935203,score,ibcf,adjusted_cosine,True,item,3,25.0,0.0008898339583538473
"IBCF[adjusted_cosine,mc-item,k=30]",val,30,0.9224050479312333,0.7215091882383419,9596,0.0008898339583538473,0.005845917039550841,0.016621500020846725,22653992,0.1807372175980975,304,943,880,0.9989395546129375,0.08079545454545455,0.1,0.10042822521943735,0.15890018970594808,0.067816091954023,0.23896334278189846,0.5136363636363637,1.0,0.500098242494446,0.13941213316301337,0.06943122193677728,0.18846169769473806,0.07567970557330676,0.0125,0.14150117279485047,2.3917566651292375,2.353934336997578,0.31267300281424565,0.6755398858984643,0.6839328458675655,0.08180279617202035,0.052066480652391556,0.046162998215348014,0.0330682043118887,0.7283138918345705,0.8,0.19720450518753382,0.25652173913043474,0.2,0.17779431597895487,0.015164369034994699,0.0,0.058403653606296804,affinity,ibcf,adjusted_cosine,True,item,3,25.0,0.0008898339583538473
"IBCF[adjusted_cosine,mc-item,k=50]",val,50,0.9286233159008758,0.7272880596090735,9596,0.0006262499955482781,1.3468804999720305,0.01825270801782608,22653992,0.18846611177170036,317,943,880,0.870625662778367,0.0014772727272727272,0.0,0.016108263746495863,0.0010458863527045346,0.0,0.012062927976395823,0.010227272727272727,0.0,0.10066872278329418,0.0012875369644979298,0.0,0.013498998339152364,0.0003885281385281385,0.0,0.004372744741529936,8.174124139820707,8.48491505701185,0.7928580382964029,0.7008028533867986,0.7211983001784765,0.09215319108716048,0.8373258481828281,0.8784057108863772,0.10402201116139881,0.009437963944856841,0.0,0.047506867543447136,0.011876988335100742,0.0,0.04499324944232018,0.9786850477200425,1.0,0.08269331375177386,rating,ibcf,adjusted_cosine,True,item,3,25.0,0.0006262499955482781
"IBCF[adjusted_cosine,mc-item,k=50]",val,50,0.9286233159008758,0.7272880596090735,9596,0.0006262499955482781,0.006640209001488984,0.01644924998981878,22653992,0.5713436385255648,961,943,880,1.0,0.05409090909090909,0.0,0.09053797452968076,0.08690288460514876,0.0,0.17369825011077805,0.3534090909090909,0.0,0.4783001907795369,0.08419217340101307,0.0,0.14907428999987932,0.04240905404670285,0.0,0.10098078176126292,3.1720585949808635,2.9472990640826366,1.0058215091939156,0.7181251163803716,0.7265068401875274,0.08594871280098372,0.14452854970057086,0.10690065437239737,0.13788091666988206,0.40127253446447503,0.4,0.2908704137939088,0.38886532343584307,0.4,0.21168890640660049,0.20986214209968188,0.1,0.27138529985064475,score,ibcf,adjusted_cosine,True,item,3,25.0,0.0006262499955482781
"IBCF[adjusted_cosine,mc-item,k=50]",val,50,0.9286233159008758,0.7272880596090735,9596,0.0006262499955482781,0.0054713329882360995,0.016240625001955777,22653992,0.17776456599286564,299,943,880,0.9989395546129375,0.08204545454545453,0.1,0.10195092498646201,0.16169270991904636,0.07142857142857142,0.24069377731042782,0.5170454545454546,1.0,0.4999935360012407,0.14218551498948287,0.07324038027163501,0.18983579452881752,0.0774002723879956,0.013194444444444444,0.14181966515592453,2.38055169250015,2.3309295644757,0.3109560029318298,0.672054463185486,0.6808322643541115,0.0816299174458298,0.05100622451792632,0.044437834622248665,0.03300011609547819,0.73966065747614,0.8,0.19591554197256475,0.2457051961823966,0.2,0.17576072462027237,0.014634146341463415,0.0,0.0579007201815784,affinity,ibcf,adjusted_cosine,True,item,3,25.0,0.0006262499955482781
"IBCF[adjusted_cosine,mc-item,k=80]",val,80,0.9364125992747048,0.7345721825479611,9596,0.0008419579826295376,1.4016145000350662,0.01784229202894494,22653992,0.1902497027348395,320,943,880,0.8812301166489925,0.0010227272727272726,0.0,0.011139795600610168,0.0008631061699243517,0.0,0.011019128233737342,0.00909090909090909,0.0,0.09496585056102529,0.0009531677342318859,0.0,0.01031406367151341,0.0002576208513708514,0.0,0.0029906418335025097,8.198828396962742,8.482643049361842,0.7433488316119962,0.6959494007295813,0.7111111111111111,0.09317768786962477,0.8410292691758618,0.8776918500892326,0.09716416489939658,0.007317073170731708,0.0,0.04197249371156367,0.009862142099681868,0.0,0.04245994838742257,0.9828207847295863,1.0,0.07459513306855335,rating,ibcf,adjusted_cosine,True,item,3,25.0,0.0008419579826295376
"IBCF[adjusted_cosine,mc-item,k=80]",val,80,0.9364125992747048,0.7345721825479611,9596,0.0008419579826295376,0.006202125048730522,0.01710020797327161,22653992,0.5214030915576694,877,943,880,1.0,0.05272727272727273,0.0,0.09158852525520775,0.08408847867827376,0.0,0.17262853827506458,0.3386363636363636,0.0,0.4735151195205076,0.08067620177161788,0.0,0.1473986814762504,0.04078060150828008,0.0,0.1001146035644511,3.107355790766632,2.9373620428035827,0.8970894363164903,0.7180681368706616,0.725927412217698,0.08596611408637876,0.13510496895311142,0.10660321237358714,0.12122718028463564,0.4057264050901379,0.4,0.29026870451372766,0.3985153764581124,0.4,0.20657432751625077,0.19575821845174973,0.1,0.25397693041373925,score,ibcf,adjusted_cosine,True,item,3,25.0,0.0008419579826295376
"IBCF[adjusted_cosine,mc-item,k=80]",val,80,0.9364125992747048,0.7345721825479611,9596,0.0008419579826295376,0.0065846669604070485,0.016759667021688074,22653992,0.17657550535077288,297,943,880,0.9989395546129375,0.08352272727272728,0.1,0.10347258157133167,0.1625910370084469,0.07417582417582418,0.24027454269052123,0.5238636363636363,1.0,0.4997142114265564,0.14359642635191533,0.07193629958249528,0.1904807196949416,0.07817356995407591,0.0125,0.1422406148309711,2.374437757246147,2.3237168583048,0.3121532116208228,0.6714069431620592,0.6806991478932107,0.0816410484981715,0.050549621084758044,0.0438429506246282,0.033131775497639154,0.745068928950159,0.8,0.19672091766657088,0.24019088016967127,0.2,0.17602223622309254,0.014740190880169672,0.0,0.05796542774772102,affinity,ibcf,adjusted_cosine,True,item,3,25.0,0.0008419579826295376
"IBCF[adjusted_cosine,mc-item,k=120]",val,120,0.947594879520441,0.7458135942120114,9596,0.0008821669616736472,1.4213207499706186,0.020560958015266806,22653992,0.1902497027348395,320,943,880,0.8950159066808059,0.0007954545454545454,0.0,0.010087398609882284,0.0006966690716690717,0.0,0.01042917457562392,0.006818181818181818,0.0,0.08233710024239624,0.0007377396333919975,0.0,0.009289848461939273,0.00020080266955266955,0.0,0.002747352264427962,8.208010048271007,8.46565054921761,0.7272346315319442,0.6961143459669582,0.7100871890673655,0.09221797574720972,0.8424022967695212,0.876918500892326,0.09500010905438103,0.007104984093319194,0.0,0.041755488426955714,0.008377518557794275,0.0,0.04021990512089222,0.9845174973488865,1.0,0.07339185655501626,rating,ibcf,adjusted_cosine,True,item,3,25.0,0.0008821669616736472
"IBCF[adjusted_cosine,mc-item,k=120]",val,120,0.947594879520441,0.7458135942120114,9596,0.0008821669616736472,0.006250249978620559,0.01706804195418954,22653992,0.4762187871581451,801,943,880,1.0,0.05147727272727273,0.0,0.09149298601995148,0.08391916717321939,0.0,0.17549974007596628,0.32954545454545453,0.0,0.47031543427297706,0.07893736884734358,0.0,0.1465148786146846,0.03996224844104308,0.0,0.09946143813626207,3.067195501513001,2.9373620428035827,0.7994596870029627,0.7190861433227975,0.7264923393008706,0.08514115637803017,0.1289747619044615,0.10666270077334919,0.10625228063484822,0.4049840933191941,0.4,0.2890547130479694,0.40986214209968186,0.4,0.2060607223968875,0.1851537645811241,0.1,0.24002864457540188,score,ibcf,adjusted_cosine,True,item,3,25.0,0.0008821669616736472
"IBCF[adjusted_cosine,mc-item,k=120]",val,120,0.947594879520441,0.7458135942120114,9596,0.0008821669616736472,0.005479250045027584,0.01643833302659914,22653992,0.1759809750297265,296,943,880,0.9989395546129375,0.08443181818181818,0.1,0.10405168439353525,0.1631803630463254,0.07692307692307693,0.240118662333725,0.5272727272727272,1.0,0.4995395542530298,0.14425959063125413,0.07336392209936006,0.19013701069661107,0.07845572934561029,0.014285714285714285,0.14204268984906895,2.371740986218359,2.3229710643120027,0.31176484776484925,0.671086563095176,0.6804386247445604,0.08146056400812061,0.0503584759614505,0.04360499702558002,0.03312632986778432,0.7468716861081653,0.8,0.1963798462867845,0.2383881230116649,0.2,0.1754894579100294,0.014740190880169672,0.0,0.05796542774772102,affinity,ibcf,adjusted_cosine,True,item,3,25.0,0.0008821669616736472
"IBCF[adjusted_cosine,mc-item,k=200]",val,200,0.9630377081669411,0.7609417509694978,9596,0.0008695839787833393,0.9810656249755993,0.019096750009339303,22653992,0.1902497027348395,320,943,880,0.911983032873807,0.0009090909090909091,0.0,0.010627241235756634,0.0008039923039923039,0.0,0.010923180093237813,0.007954545454545454,0.0,0.08888334048598688,0.0008368581433911173,0.0,0.009799484756504995,0.00022655122655122653,0.0,0.002903784388195044,8.216203709425498,8.46565054921761,0.7084473875378564,0.6940445692732861,0.7054848161521088,0.09493221193513658,0.8435209057881644,0.876918500892326,0.09230875692685792,0.006680805938494168,0.0,0.04131478920940677,0.007423117709437964,0.0,0.03726359561854485,0.9858960763520678,1.0,0.07065373997071768,rating,ibcf,adjusted_cosine,True,item,3,25.0,0.0008695839787833393
"IBCF[adjusted_cosine,mc-item,k=200]",val,200,0.9630377081669411,0.7609417509694978,9596,0.0008695839787833393,0.004774500033818185,0.01719908299855888,22653992,0.39655172413793105,667,943,880,1.0,0.05113636363636364,0.0,0.08961340071988154,0.08408301065845614,0.0,0.1756212704279396,0.32954545454545453,0.0,0.47031543427297706,0.07839178295112978,0.0,0.14496558591161143,0.03941985741055681,0.0,0.0982661714039479,3.0143165966753642,2.9373620428035827,0.6398312316975868,0.7213487163420512,0.7264923393008706,0.08154207517049619,0.12087689560132805,0.10618679357525282,0.0813736054694215,0.40466595970307534,0.4,0.28463756851679534,0.42120890774125136,0.4,0.19855053811016868,0.17412513255567338,0.1,0.21417062972125758,score,ibcf,adjusted_cosine,True,item,3,25.0,0.0008695839787833393
"IBCF[adjusted_cosine,mc-item,k=200]",val,200,0.9630377081669411,0.7609417509694978,9596,0.0008695839787833393,0.006299417000263929,0.016633874969556928,22653992,0.1759809750297265,296,943,880,0.9989395546129375,0.08431818181818182,0.1,0.10376085498591064,0.16314879738975976,0.07692307692307693,0.2401273407271314,0.5272727272727272,1.0,0.4995395542530298,0.1443168364421798,0.07336392209936006,0.19009224572019764,0.07855802461978058,0.014285714285714285,0.14208379023262063,2.371089989294911,2.322417682454066,0.3117785260206767,0.6713069622895466,0.6806752177697316,0.08132218525581278,0.05029387774156044,0.04348602022605592,0.033126820761147084,0.7476139978791093,0.8,0.19628214098503408,0.23764581124072112,0.2,0.1753176483249095,0.014740190880169672,0.0,0.05796542774772102,affinity,ibcf,adjusted_cosine,True,item,3,25.0,0.0008695839787833393
"IBCF[adjusted_cosine,mc-item,k=300]",val,300,0.9726275687621648,0.7693502780989434,9596,0.00091833301121369,0.7295380000141449,0.01816841698018834,22653992,0.1902497027348395,320,943,880,0.9172852598091198,0.00045454545454545455,0.0,0.006730483674084933,0.0006168831168831168,0.0,0.010400035215821522,0.004545454545454545,0.0,0.06730483674084932,0.0005026597366187663,0.0,0.007847463676783172,0.00014858405483405483,0.0,0.002543877382922076,8.221659628629954,8.46565054921761,0.7022896628135159,0.6933090325453726,0.7054848161521088,0.09386586811790226,0.8442183646935401,0.8765020820939917,0.0915247464560415,0.006574761399787912,0.0,0.04120319488727291,0.006998939554612937,0.0,0.036482945422894354,0.9864262990455992,1.0,0.06992759849742793,rating,ibcf,adjusted_cosine,True,item,3,25.0,0.00091833301121369
"IBCF[adjusted_cosine,mc-item,k=300]",val,300,0.9726275687621648,0.7693502780989434,9596,0.00091833301121369,0.006351124960929155,0.017615500022657216,22653992,0.36623067776456597,616,943,880,1.0,0.050795454545454546,0.0,0.0884671846234355,0.08384681510899168,0.0,0.17536855121559547,0.3306818181818182,0.0,0.4707261967880457,0.07888627665226398,0.0,0.14551186377133446,0.03974245842065782,0.0,0.0984342646866053,2.9867039835966267,2.928697256102179,0.5615457940644267,0.7216316115981982,0.7265948279313923,0.08139976083776948,0.11699810053476474,0.10529446757882213,0.0683354112466895,0.4077412513255567,0.4,0.2839916584428127,0.42460233297985156,0.4,0.19584111664037912,0.16765641569459175,0.1,0.20301213888247158,score,ibcf,adjusted_cosine,True,item,3,25.0,0.00091833301121369
"IBCF[adjusted_cosine,mc-item,k=300]",val,300,0.9726275687621648,0.7693502780989434,9596,0.00091833301121369,0.005595875030849129,0.01712258398765698,22653992,0.1759809750297265,296,943,880,0.9989395546129375,0.08431818181818182,0.1,0.10376085498591064,0.16314879738975976,0.07692307692307693,0.2401273407271314,0.5272727272727272,1.0,0.4995395542530298,0.1443168364421798,0.07336392209936006,0.19009224572019764,0.07855802461978058,0.014285714285714285,0.14208379023262063,2.371089989294911,2.322417682454066,0.3117785260206767,0.6713069622895466,0.6806752177697316,0.08132218525581278,0.05029387774156044,0.04348602022605592,0.033126820761147084,0.7476139978791093,0.8,0.19628214098503408,0.23764581124072112,0.2,0.1753176483249095,0.014740190880169672,0.0,0.05796542774772102,affinity,ibcf,adjusted_cosine,True,item,3,25.0,0.00091833301121369
"IBCF[adjusted_cosine,mc-user,k=5]",val,5,0.9761327431556052,0.7559100557710489,9596,0.000689124979544431,1.3326153340167366,0.017054041964001954,22653992,0.6872770511296076,1156,943,880,0.37751855779427357,0.005113636363636364,0.0,0.02627821386121306,0.0060502499992774105,0.0,0.03489451852529098,0.04318181818181818,0.0,0.20338179240087945,0.006880740532767667,0.0,0.03852372830103385,0.00281158685064935,0.0,0.02009145152237023,6.417927468238686,6.637381393643371,0.9012677313336412,0.7304843482451499,0.7495046245609283,0.11302628687093645,0.6092436646115937,0.6412254610350981,0.12967790052858966,0.04379639448568398,0.0,0.09088622940861821,0.07073170731707316,0.0,0.10762932339620687,0.8854718981972428,1.0,0.1595873294371497,rating,ibcf,adjusted_cosine,True,user,3,25.0,0.000689124979544431
"IBCF[adjusted_cosine,mc-user,k=5]",val,5,0.9761327431556052,0.7559100557710489,9596,0.000689124979544431,0.005833083996549249,0.017871208023279905,22653992,0.2901307966706302,488,943,880,1.0,0.06602272727272727,0.0,0.09368015894056315,0.11918255143344861,0.0,0.20656854104229863,0.4340909090909091,0.0,0.49591880772315206,0.11312980188343531,0.0,0.17789904986086372,0.061671919556964196,0.0,0.13698215310730374,2.634689976390723,2.593105623930305,0.38768182614855373,0.7011004694321323,0.7087358310099481,0.09253849813336562,0.07732167200884692,0.0685901249256395,0.04152054733961927,0.588016967126193,0.6,0.23009873198999464,0.347507953340403,0.3,0.18295650432229024,0.06447507953340402,0.0,0.1100082759112661,score,ibcf,adjusted_cosine,True,user,3,25.0,0.000689124979544431
"IBCF[adjusted_cosine,mc-user,k=5]",val,5,0.9761327431556052,0.7559100557710489,9596,0.000689124979544431,0.0074508750112727284,0.018547834013588727,22653992,0.2140309155766944,360,943,880,0.9989395546129375,0.07602272727272728,0.0,0.09801255721280366,0.14935921237794292,0.0,0.2343819009600814,0.49886363636363634,0.0,0.5002830412032219,0.13437860769062787,0.0,0.18757184196273613,0.07345007723207127,0.0,0.14255890947447408,2.4860587448825573,2.4422153074346316,0.3369087798184282,0.6977722015767835,0.7038959670251905,0.08224862500711361,0.06175728606728687,0.05574063057703747,0.03558458206051506,0.6674443266171793,0.7,0.2026641580620547,0.30010604453870626,0.3,0.1763934194468338,0.03244962884411453,0.0,0.07420521093926964,affinity,ibcf,adjusted_cosine,True,user,3,25.0,0.000689124979544431
"IBCF[adjusted_cosine,mc-user,k=10]",val,10,0.9518781400481462,0.7388422109136774,9596,0.0007538340287283063,1.4729015000048093,0.01806895900517702,22653992,0.5802615933412604,976,943,880,0.44644750795334043,0.003295454545454546,0.0,0.0184878640456859,0.0036716611951059706,0.0,0.025381007559267255,0.031818181818181815,0.0,0.1756155788175564,0.004146620619465459,0.0,0.02518918820504736,0.00141112012987013,0.0,0.00991900169014104,6.934068678025267,7.12540096653768,0.6912188287388507,0.7303277288047837,0.7474675326515794,0.11475309979975061,0.6836420779178177,0.7109458655562164,0.09879159954127303,0.01420996818663839,0.0,0.05140888117836962,0.025238600212089082,0.0,0.06941766660047768,0.9605514316012727,1.0,0.09985399774562226,rating,ibcf,adjusted_cosine,True,user,3,25.0,0.0007538340287283063
